pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
65,15,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,16,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,17,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,18,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,19,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,20,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,21,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,22,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,A,A,False,False,False,False
65,23,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,24,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,25,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,26,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,27,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,28,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,29,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,30,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
65,31,"Below you will find two options for getting a prize.
Option A - 26% to win $4800, 74% to win $0.
Option B - $5000 with a 25% chance, $0 with a 75% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - $4800 for sure.
Option B - $5000 with a 25% chance, $4800 with a 74% chance, $0 with a 1% chance.
Given that these are the only options, which one would you choose?
Answer:",B,A,B,B,True,True,False,True
66,0,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,1,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,2,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,3,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,4,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,5,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,6,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,7,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,8,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,9,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,10,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,11,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,12,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,13,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,14,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,15,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,16,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
66,17,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,18,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,19,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,20,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,21,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,22,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,23,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,24,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,25,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,26,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,27,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,28,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,29,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,30,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
66,31,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - $4800 with a 26% chance, $0 with a 74% chance.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 with certainty.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,0,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,1,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,2,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,3,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,4,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,5,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,6,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,7,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,8,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,9,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,10,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,11,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,12,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,13,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,14,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,15,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,16,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,B,B,False,False,False,False
67,17,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,18,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,19,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,20,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,21,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,22,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
67,23,"Below you will find two options for getting a prize.
Option A - 25% to win $5000, 75% to win $0.
Option B - 26% to win $4800, 74% to win $0.
Given that these are the only options, which one would you choose?
Answer:","Below you will find two options for getting a prize.
Option A - 25% to win $5000, 74% to win $4800, 1% to win $0.
Option B - $4800 for sure.
Given that these are the only options, which one would you choose?
Answer:",A,B,A,A,True,False,True,True
